Country,Breed,Breed Type,Sex,Age Groups,Number of Cattle
 England , BELGIAN BLUE , Non Dairy , F , 96 to102 months ,249
 England , BELGIAN BLUE , Non Dairy , F , 102+months ,"2,182"
 England , BELGIAN BLUE , Non Dairy , F ,,1
 England , BELGIAN BLUE , Non Dairy , M , 60 to 66 months ,12
 England , BELGIAN BLUE , Non Dairy , M , 66 to 72 months ,89
 England , BELGIAN BLUE , Non Dairy , M , 72 to 78 months ,71
 England , BELGIAN BLUE , Non Dairy , M , 78 to 84 months ,123
 England , BELGIAN BLUE , Non Dairy , M , 84 to 90 months ,78
 England , BELGIAN BLUE , Non Dairy , M , 90 to 96 months ,102
 England , BELGIAN BLUE , Non Dairy , M , 96 to102 months ,45
 England , BELGIAN BLUE , Non Dairy , M , 102+months ,296
 England , BELGIAN BLUE X , Non Dairy , F , 54 to 60 months ,2
 England , BELGIAN BLUE X , Non Dairy , F , 60 to 66 months ,942
 England , BELGIAN BLUE X , Non Dairy , F , 66 to 72 months ,"3,823"
 England , BELGIAN BLUE X , Non Dairy , F , 72 to 78 months ,"3,671"
 England , BELGIAN BLUE X , Non Dairy , F , 78 to 84 months ,"4,283"
 England , BELGIAN BLUE X , Non Dairy , F , 84 to 90 months ,"3,515"
 England , BELGIAN BLUE X , Non Dairy , F , 90 to 96 months ,"3,269"
 England , BELGIAN BLUE X , Non Dairy , F , 96 to102 months ,"2,523"
 England , BELGIAN BLUE X , Non Dairy , F , 102+months ,"16,251"
 England , BELGIAN BLUE X , Non Dairy , F ,,10
 England , BELGIAN BLUE X , Non Dairy , M , 60 to 66 months ,19
 England , BELGIAN BLUE X , Non Dairy , M , 66 to 72 months ,109
 England , BELGIAN BLUE X , Non Dairy , M , 72 to 78 months ,60
 England , BELGIAN BLUE X , Non Dairy , M , 78 to 84 months ,101
 England , BELGIAN BLUE X , Non Dairy , M , 84 to 90 months ,63
 England , BELGIAN BLUE X , Non Dairy , M , 90 to 96 months ,81
 England , BELGIAN BLUE X , Non Dairy , M , 96 to102 months ,49
 England , BELGIAN BLUE X , Non Dairy , M , 102+months ,406
 England , BELGIAN BLUE X , Non Dairy , M ,,3
 England , BELGIAN BLUE X , Non Dairy ,, 84 to 90 months ,1
 England , BELGIAN BLUE X , Non Dairy ,, 102+months ,3
 England , BELTED DUTCH , Dairy , M , 6 to 12 months ,1
 England , BELTED DUTCH CROSS , Dairy , F , 0 to 6 months ,3
 England , BELTED DUTCH CROSS , Dairy , F , 12 to 18 months ,1
 England , BELTED DUTCH CROSS , Dairy , F , 30 to 36 months ,1
 England , BELTED DUTCH CROSS , Dairy , M , 0 to 6 months ,1
 England , BELTED GALLOWAY , Non Dairy , F , 0 to 6 months ,597
 England , BELTED GALLOWAY , Non Dairy , F , 6 to 12 months ,815
 England , BELTED GALLOWAY , Non Dairy , F , 12 to 18 months ,418
 England , BELTED GALLOWAY , Non Dairy , F , 18 to 24 months ,803
 England , BELTED GALLOWAY , Non Dairy , F , 24 to 30 months ,353
 England , BELTED GALLOWAY , Non Dairy , F , 30 to 36 months ,639
 England , BELTED GALLOWAY , Non Dairy , F , 36 to 42 months ,340
 England , BELTED GALLOWAY , Non Dairy , F , 42 to 48 Months ,551
 England , BELTED GALLOWAY , Non Dairy , F , 48 to 54 months ,298
 England , BELTED GALLOWAY , Non Dairy , F , 54 to 60 months ,463
 England , BELTED GALLOWAY , Non Dairy , F , 60 to 66 months ,218
 England , BELTED GALLOWAY , Non Dairy , F , 66 to 72 months ,325
 England , BELTED GALLOWAY , Non Dairy , F , 72 to 78 months ,236
 England , BELTED GALLOWAY , Non Dairy , F , 78 to 84 months ,306
 England , BELTED GALLOWAY , Non Dairy , F , 84 to 90 months ,172
 England , BELTED GALLOWAY , Non Dairy , F , 90 to 96 months ,253
 England , BELTED GALLOWAY , Non Dairy , F , 96 to102 months ,169
 England , BELTED GALLOWAY , Non Dairy , F , 102+months ,"1,125"
 England , BELTED GALLOWAY , Non Dairy , F ,,11
 England , BELTED GALLOWAY , Non Dairy , M , 0 to 6 months ,526
 England , BELTED GALLOWAY , Non Dairy , M , 6 to 12 months ,839
 England , BELTED GALLOWAY , Non Dairy , M , 12 to 18 months ,470
 England , BELTED GALLOWAY , Non Dairy , M , 18 to 24 months ,707
 England , BELTED GALLOWAY , Non Dairy , M , 24 to 30 months ,308
 England , BELTED GALLOWAY , Non Dairy , M , 30 to 36 months ,296
 England , BELTED GALLOWAY , Non Dairy , M , 36 to 42 months ,72
 England , BELTED GALLOWAY , Non Dairy , M , 42 to 48 Months ,76
 England , BELTED GALLOWAY , Non Dairy , M , 48 to 54 months ,34
 England , BELTED GALLOWAY , Non Dairy , M , 54 to 60 months ,46
 England , BELTED GALLOWAY , Non Dairy , M , 60 to 66 months ,23
 England , BELTED GALLOWAY , Non Dairy , M , 66 to 72 months ,31
 England , BELTED GALLOWAY , Non Dairy , M , 72 to 78 months ,25
 England , BELTED GALLOWAY , Non Dairy , M , 78 to 84 months ,26
 England , BELTED GALLOWAY , Non Dairy , M , 84 to 90 months ,12
 England , BELTED GALLOWAY , Non Dairy , M , 90 to 96 months ,10
 England , BELTED GALLOWAY , Non Dairy , M , 96 to102 months ,9
 England , BELTED GALLOWAY , Non Dairy , M , 102+months ,68
 England , BELTED GALLOWAY , Non Dairy , M ,,7
 England , BELTED GALLOWAY X , Non Dairy , F , 0 to 6 months ,228
 England , BELTED GALLOWAY X , Non Dairy , F , 6 to 12 months ,295
 England , BELTED GALLOWAY X , Non Dairy , F , 12 to 18 months ,166
 England , BELTED GALLOWAY X , Non Dairy , F , 18 to 24 months ,264
 England , BELTED GALLOWAY X , Non Dairy , F , 24 to 30 months ,85
 England , BELTED GALLOWAY X , Non Dairy , F , 30 to 36 months ,144
 England , BELTED GALLOWAY X , Non Dairy , F , 36 to 42 months ,54
 England , BELTED GALLOWAY X , Non Dairy , F , 42 to 48 Months ,91
 England , BELTED GALLOWAY X , Non Dairy , F , 48 to 54 months ,54
 England , BELTED GALLOWAY X , Non Dairy , F , 54 to 60 months ,95
 England , BELTED GALLOWAY X , Non Dairy , F , 60 to 66 months ,42
 England , BELTED GALLOWAY X , Non Dairy , F , 66 to 72 months ,72
 England , BELTED GALLOWAY X , Non Dairy , F , 72 to 78 months ,37
 England , BELTED GALLOWAY X , Non Dairy , F , 78 to 84 months ,69
 England , BELTED GALLOWAY X , Non Dairy , F , 84 to 90 months ,33
 England , BELTED GALLOWAY X , Non Dairy , F , 90 to 96 months ,59
 England , BELTED GALLOWAY X , Non Dairy , F , 96 to102 months ,21
 England , BELTED GALLOWAY X , Non Dairy , F , 102+months ,208
 England , BELTED GALLOWAY X , Non Dairy , F ,,3
 England , BELTED GALLOWAY X , Non Dairy , M , 0 to 6 months ,224
 England , BELTED GALLOWAY X , Non Dairy , M , 6 to 12 months ,328
 England , BELTED GALLOWAY X , Non Dairy , M , 12 to 18 months ,173
 England , BELTED GALLOWAY X , Non Dairy , M , 18 to 24 months ,244
 England , BELTED GALLOWAY X , Non Dairy , M , 24 to 30 months ,63
 England , BELTED GALLOWAY X , Non Dairy , M , 30 to 36 months ,31
 England , BELTED GALLOWAY X , Non Dairy , M , 36 to 42 months ,8
 England , BELTED GALLOWAY X , Non Dairy , M , 42 to 48 Months ,8
 England , BELTED GALLOWAY X , Non Dairy , M , 54 to 60 months ,4
 England , BELTED GALLOWAY X , Non Dairy , M , 60 to 66 months ,4
 England , BELTED GALLOWAY X , Non Dairy , M , 66 to 72 months ,4
 England , BELTED GALLOWAY X , Non Dairy , M , 72 to 78 months ,1
 England , BELTED GALLOWAY X , Non Dairy , M , 78 to 84 months ,2
 England , BELTED GALLOWAY X , Non Dairy , M , 90 to 96 months ,2
 England , BELTED GALLOWAY X , Non Dairy , M , 102+months ,4
 England , BELTED GALLOWAY X , Non Dairy , M ,,2
 England , BELTED WELSH BLACK , Non Dairy , F , 0 to 6 months ,3
 England , BELTED WELSH BLACK , Non Dairy , F , 6 to 12 months ,17
 England , BELTED WELSH BLACK , Non Dairy , F , 12 to 18 months ,5
 England , BELTED WELSH BLACK , Non Dairy , F , 18 to 24 months ,12
 England , BELTED WELSH BLACK , Non Dairy , F , 24 to 30 months ,1
 England , BELTED WELSH BLACK , Non Dairy , F , 30 to 36 months ,13
 England , BELTED WELSH BLACK , Non Dairy , F , 36 to 42 months ,2
 England , BELTED WELSH BLACK , Non Dairy , F , 42 to 48 Months ,7
 England , BELTED WELSH BLACK , Non Dairy , F , 54 to 60 months ,5
 England , BELTED WELSH BLACK , Non Dairy , F , 60 to 66 months ,3
 England , BELTED WELSH BLACK , Non Dairy , F , 66 to 72 months ,2
 England , BELTED WELSH BLACK , Non Dairy , F , 72 to 78 months ,3
 England , BELTED WELSH BLACK , Non Dairy , F , 78 to 84 months ,3
 England , BELTED WELSH BLACK , Non Dairy , F , 84 to 90 months ,2
 England , BELTED WELSH BLACK , Non Dairy , F , 90 to 96 months ,2
 England , BELTED WELSH BLACK , Non Dairy , F , 96 to102 months ,2
 England , BELTED WELSH BLACK , Non Dairy , F , 102+months ,10
 England , BELTED WELSH BLACK , Non Dairy , M , 6 to 12 months ,21
 England , BELTED WELSH BLACK , Non Dairy , M , 12 to 18 months ,1
 England , BELTED WELSH BLACK , Non Dairy , M , 18 to 24 months ,9
 England , BELTED WELSH BLACK , Non Dairy , M , 24 to 30 months ,2
 England , BELTED WELSH BLACK , Non Dairy , M , 30 to 36 months ,1
 England , BELTED WELSH BLACK , Non Dairy , M , 54 to 60 months ,1
 England , BELTED WELSH BLACK , Non Dairy , M ,,1
 England , BELTED WELSH BLACK X , Non Dairy , F , 6 to 12 months ,1
 England , BELTED WELSH BLACK X , Non Dairy , F , 18 to 24 months ,2
 England , BELTED WELSH BLACK X , Non Dairy , F , 42 to 48 Months ,1
 England , BELTED WELSH BLACK X , Non Dairy , F , 60 to 66 months ,1
 England , BELTED WELSH BLACK X , Non Dairy , F , 78 to 84 months ,2
 England , BELTED WELSH BLACK X , Non Dairy , F , 102+months ,1
 England , BELTED WELSH BLACK X , Non Dairy , M , 0 to 6 months ,2
 England , BELTED WELSH BLACK X , Non Dairy , M , 6 to 12 months ,2
 England , BELTED WELSH BLACK X , Non Dairy , M , 12 to 18 months ,1
 England , BELTED WELSH BLACK X , Non Dairy , M , 18 to 24 months ,3
 England , BELTED WELSH BLACK X , Non Dairy , M , 36 to 42 months ,1
 England , BELTED WELSH BLACK X , Non Dairy , M , 42 to 48 Months ,1
 England , BISON , Non Dairy , F , 0 to 6 months ,9
 England , BISON , Non Dairy , F , 6 to 12 months ,20
 England , BISON , Non Dairy , F , 12 to 18 months ,22
 England , BISON , Non Dairy , F , 18 to 24 months ,8
 England , BISON , Non Dairy , F , 30 to 36 months ,8
 England , BISON , Non Dairy , F , 42 to 48 Months ,8
 England , BISON , Non Dairy , F , 48 to 54 months ,3
 England , BISON , Non Dairy , F , 54 to 60 months ,6
 England , BISON , Non Dairy , F , 60 to 66 months ,3
 England , BISON , Non Dairy , F , 66 to 72 months ,4
 England , BISON , Non Dairy , F , 72 to 78 months ,6
 England , BISON , Non Dairy , F , 78 to 84 months ,1
 England , BISON , Non Dairy , F , 90 to 96 months ,10
 England , BISON , Non Dairy , F , 96 to102 months ,3
 England , BISON , Non Dairy , F , 102+months ,79
 England , BISON , Non Dairy , F ,,4
 England , BISON , Non Dairy , M , 0 to 6 months ,6
 England , BISON , Non Dairy , M , 6 to 12 months ,13
 England , BISON , Non Dairy , M , 12 to 18 months ,16
 England , BISON , Non Dairy , M , 18 to 24 months ,10
 England , BISON , Non Dairy , M , 24 to 30 months ,1
 England , BISON , Non Dairy , M , 30 to 36 months ,2
 England , BISON , Non Dairy , M , 42 to 48 Months ,2
 England , BISON , Non Dairy , M , 48 to 54 months ,1
 England , BISON , Non Dairy , M , 54 to 60 months ,3
 England , BISON , Non Dairy , M , 60 to 66 months ,3
 England , BISON , Non Dairy , M , 66 to 72 months ,1
 England , BISON , Non Dairy , M , 72 to 78 months ,7
 England , BISON , Non Dairy , M , 78 to 84 months ,2
 England , BISON , Non Dairy , M , 90 to 96 months ,1
 England , BISON , Non Dairy , M , 96 to102 months ,5
 England , BISON , Non Dairy , M , 102+months ,22
 England , BISON , Non Dairy , M ,,7
 England , BISON , Non Dairy ,, 0 to 6 months ,1
 England , BISON , Non Dairy ,, 6 to 12 months ,4
 England , BISON , Non Dairy ,, 12 to 18 months ,2
 England , BISON , Non Dairy ,, 30 to 36 months ,9
 England , BISON , Non Dairy ,,,3
 England , BLONDE D'AQU (RED) , Non Dairy , F , 102+months ,1
 England , X , Non Dairy , F , 102+months ,41
 England , X , Non Dairy , M , 102+months ,2
 England , BLONDE D'AQU(BLACK)X , Non Dairy , F , 102+months ,34
 England , BLONDE D'AQU(BLACK)X , Non Dairy , M , 102+months ,3
 England , BLONDE D'AQU(WHITE)X , Non Dairy , F , 102+months ,10
 England , BLONDE D'AQU(WHITE)X , Non Dairy , M , 102+months ,1
 England , BLONDE D'AQUITAINE , Non Dairy , F , 0 to 6 months ,567
 England , BLONDE D'AQUITAINE , Non Dairy , F , 6 to 12 months ,"1,247"
 England , BLONDE D'AQUITAINE , Non Dairy , F , 12 to 18 months ,608
 England , BLONDE D'AQUITAINE , Non Dairy , F , 18 to 24 months ,"1,021"
 England , BLONDE D'AQUITAINE , Non Dairy , F , 24 to 30 months ,346
 England , BLONDE D'AQUITAINE , Non Dairy , F , 30 to 36 months ,526
 England , BLONDE D'AQUITAINE , Non Dairy , F , 36 to 42 months ,234
 England , BLONDE D'AQUITAINE , Non Dairy , F , 42 to 48 Months ,465
 England , BLONDE D'AQUITAINE , Non Dairy , F , 48 to 54 months ,191
 England , BLONDE D'AQUITAINE , Non Dairy , F , 54 to 60 months ,411
 England , BLONDE D'AQUITAINE , Non Dairy , F , 60 to 66 months ,153
 England , BLONDE D'AQUITAINE , Non Dairy , F , 66 to 72 months ,347
 England , BLONDE D'AQUITAINE , Non Dairy , F , 72 to 78 months ,171
 England , BLONDE D'AQUITAINE , Non Dairy , F , 78 to 84 months ,337
 England , BLONDE D'AQUITAINE , Non Dairy , F , 84 to 90 months ,130
 England , BLONDE D'AQUITAINE , Non Dairy , F , 90 to 96 months ,258
 England , BLONDE D'AQUITAINE , Non Dairy , F , 96 to102 months ,129
 England , BLONDE D'AQUITAINE , Non Dairy , F , 102+months ,"1,674"
 England , BLONDE D'AQUITAINE , Non Dairy , F ,,2
 England , BLONDE D'AQUITAINE , Non Dairy , M , 0 to 6 months ,606
 England , BLONDE D'AQUITAINE , Non Dairy , M , 6 to 12 months ,"1,136"
 England , BLONDE D'AQUITAINE , Non Dairy , M , 12 to 18 months ,555
 England , BLONDE D'AQUITAINE , Non Dairy , M , 18 to 24 months ,762
 England , BLONDE D'AQUITAINE , Non Dairy , M , 24 to 30 months ,204
 England , BLONDE D'AQUITAINE , Non Dairy , M , 30 to 36 months ,196
 England , BLONDE D'AQUITAINE , Non Dairy , M , 36 to 42 months ,81
 England , BLONDE D'AQUITAINE , Non Dairy , M , 42 to 48 Months ,178
 England , BLONDE D'AQUITAINE , Non Dairy , M , 48 to 54 months ,57
 England , BLONDE D'AQUITAINE , Non Dairy , M , 54 to 60 months ,123
 England , BLONDE D'AQUITAINE , Non Dairy , M , 60 to 66 months ,60
 England , BLONDE D'AQUITAINE , Non Dairy , M , 66 to 72 months ,107
 England , BLONDE D'AQUITAINE , Non Dairy , M , 72 to 78 months ,53
 England , BLONDE D'AQUITAINE , Non Dairy , M , 78 to 84 months ,92
 England , BLONDE D'AQUITAINE , Non Dairy , M , 84 to 90 months ,31
 England , BLONDE D'AQUITAINE , Non Dairy , M , 90 to 96 months ,70
 England , BLONDE D'AQUITAINE , Non Dairy , M , 96 to102 months ,35
 England , BLONDE D'AQUITAINE , Non Dairy , M , 102+months ,235
 England , BLONDE D'AQUITAINE , Non Dairy , M ,,2
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 0 to 6 months ,"4,172"
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 6 to 12 months ,"9,595"
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 12 to 18 months ,"4,026"
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 18 to 24 months ,"7,940"
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 24 to 30 months ,"1,752"
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 30 to 36 months ,"1,940"
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 36 to 42 months ,816
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 42 to 48 Months ,"1,674"
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 48 to 54 months ,709
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 54 to 60 months ,"1,315"
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 60 to 66 months ,564
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 66 to 72 months ,"1,152"
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 72 to 78 months ,648
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 78 to 84 months ,"1,319"
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 84 to 90 months ,572
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 90 to 96 months ,980
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 96 to102 months ,546
 England , BLONDE D'AQUITAINE X , Non Dairy , F , 102+months ,"7,473"
 England , BLONDE D'AQUITAINE X , Non Dairy , F ,,40
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 0 to 6 months ,"4,145"
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 6 to 12 months ,"9,610"
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 12 to 18 months ,"3,709"
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 18 to 24 months ,"6,346"
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 24 to 30 months ,"1,244"
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 30 to 36 months ,540
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 36 to 42 months ,73
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 42 to 48 Months ,99
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 48 to 54 months ,43
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 54 to 60 months ,55
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 60 to 66 months ,19
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 66 to 72 months ,38
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 72 to 78 months ,28
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 78 to 84 months ,41
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 84 to 90 months ,10
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 90 to 96 months ,27
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 96 to102 months ,16
 England , BLONDE D'AQUITAINE X , Non Dairy , M , 102+months ,266
 England , BLONDE D'AQUITAINE X , Non Dairy , M ,,3
 England , BLUE ALBION , Dairy , F , 0 to 6 months ,4
 England , BLUE ALBION , Dairy , F , 6 to 12 months ,15
 England , BLUE ALBION , Dairy , F , 12 to 18 months ,10
 England , BLUE ALBION , Dairy , F , 18 to 24 months ,9
 England , BLUE ALBION , Dairy , F , 24 to 30 months ,9
 England , BLUE ALBION , Dairy , F , 30 to 36 months ,11
 England , BLUE ALBION , Dairy , F , 36 to 42 months ,7
 England , BLUE ALBION , Dairy , F , 42 to 48 Months ,13
 England , BLUE ALBION , Dairy , F , 48 to 54 months ,3
 England , BLUE ALBION , Dairy , F , 54 to 60 months ,8
 England , BLUE ALBION , Dairy , F , 60 to 66 months ,4
 England , BLUE ALBION , Dairy , F , 66 to 72 months ,8
 England , BLUE ALBION , Dairy , F , 78 to 84 months ,11
 England , BLUE ALBION , Dairy , F , 84 to 90 months ,2
 England , BLUE ALBION , Dairy , F , 90 to 96 months ,7
 England , BLUE ALBION , Dairy , F , 96 to102 months ,5
 England , BLUE ALBION , Dairy , F , 102+months ,57
 England , BLUE ALBION , Dairy , M , 0 to 6 months ,6
 England , BLUE ALBION , Dairy , M , 6 to 12 months ,15
 England , BLUE ALBION , Dairy , M , 12 to 18 months ,1
 England , BLUE ALBION , Dairy , M , 18 to 24 months ,12
 England , BLUE ALBION , Dairy , M , 24 to 30 months ,2
 England , BLUE ALBION , Dairy , M , 30 to 36 months ,7
 England , BLUE ALBION , Dairy , M , 36 to 42 months ,1
 England , BLUE ALBION , Dairy , M , 42 to 48 Months ,2
 England , BLUE ALBION , Dairy , M , 54 to 60 months ,3
 England , BLUE ALBION , Dairy , M , 78 to 84 months ,1
 England , BLUE ALBION , Dairy , M , 102+months ,4
 England , BLUE ALBION X , Dairy , F , 0 to 6 months ,11
 England , BLUE ALBION X , Dairy , F , 6 to 12 months ,9
 England , BLUE ALBION X , Dairy , F , 12 to 18 months ,16
 England , BLUE ALBION X , Dairy , F , 18 to 24 months ,17
 England , BLUE ALBION X , Dairy , F , 24 to 30 months ,18
 England , BLUE ALBION X , Dairy , F , 30 to 36 months ,24
 England , BLUE ALBION X , Dairy , F , 36 to 42 months ,4
 England , BLUE ALBION X , Dairy , F , 42 to 48 Months ,1
 England , BLUE ALBION X , Dairy , F , 48 to 54 months ,11
 England , BLUE ALBION X , Dairy , F , 54 to 60 months ,1
 England , BLUE ALBION X , Dairy , F , 60 to 66 months ,15
 England , BLUE ALBION X , Dairy , F , 66 to 72 months ,7
 England , BLUE ALBION X , Dairy , F , 72 to 78 months ,13
 England , BLUE ALBION X , Dairy , F , 78 to 84 months ,7
 England , BLUE ALBION X , Dairy , F , 84 to 90 months ,7
 England , BLUE ALBION X , Dairy , F , 90 to 96 months ,3
 England , BLUE ALBION X , Dairy , F , 96 to102 months ,6
 England , BLUE ALBION X , Dairy , F , 102+months ,38
 England , BLUE ALBION X , Dairy , M , 0 to 6 months ,13
 England , BLUE ALBION X , Dairy , M , 6 to 12 months ,16
