County Name,Breed,Sex,0-1 Years,1-2 Years,2-3 Years,3-4 Years,4-5 Years,Over 5 Years,Totals
Mid Lothian,MOX,M,8,6,0,0,0,0,14
Mid Lothian,MRI,F,1,0,0,1,0,1,3
Mid Lothian,MRI,M,1,0,0,1,0,0,2
Mid Lothian,MRIX,F,15,26,13,2,1,0,57
Mid Lothian,MRIX,M,24,23,8,0,0,0,55
Mid Lothian,ND,F,0,0,0,0,0,2,2
Mid Lothian,NDX,F,0,0,0,0,0,4,4
Mid Lothian,NOX,F,10,15,18,16,4,47,110
Mid Lothian,NOX,M,11,4,0,0,0,0,15
Mid Lothian,NS,F,0,0,0,0,0,9,9
Mid Lothian,OB,F,0,0,0,0,0,5,5
Mid Lothian,OO,F,0,0,0,0,0,2,2
Mid Lothian,PAX,F,0,0,0,0,0,3,3
Mid Lothian,PAX,M,0,3,0,0,0,0,3
Mid Lothian,RP,M,0,0,1,0,0,0,1
Mid Lothian,RPX,F,1,0,0,1,0,0,2
Mid Lothian,SA,F,1,1,0,0,0,9,11
Mid Lothian,SA,M,0,0,2,0,1,3,6
Mid Lothian,SAX,F,80,62,64,33,18,190,447
Mid Lothian,SAX,M,66,29,5,0,0,1,101
Mid Lothian,SD,F,0,0,0,0,1,0,1
Mid Lothian,SDX,F,0,2,0,0,0,2,4
Mid Lothian,SDX,M,0,2,0,0,0,0,2
Mid Lothian,SHO,F,3,2,3,0,0,7,15
Mid Lothian,SHO,M,4,9,0,0,0,0,13
Mid Lothian,SHOX,F,32,64,14,14,8,78,210
Mid Lothian,SHOX,M,31,32,0,0,0,0,63
Mid Lothian,SHX,F,0,1,0,0,0,3,4
Mid Lothian,SHX,M,0,1,0,0,0,0,1
Mid Lothian,SM,F,51,38,36,18,9,94,246
Mid Lothian,SM,M,38,24,1,4,1,16,84
Mid Lothian,SMX,F,392,403,166,130,101,954,"2,146"
Mid Lothian,SMX,M,370,221,10,0,0,46,647
Mid Lothian,ST,M,0,6,0,0,0,0,6
Mid Lothian,STX,F,0,0,0,0,3,0,3
Mid Lothian,STX,M,0,1,0,0,0,0,1
Mid Lothian,SUX,F,0,0,0,0,5,0,5
Mid Lothian,WA,M,0,4,0,0,0,0,4
Mid Lothian,WAX,M,0,6,0,0,0,0,6
Mid Lothian,WBX,M,0,1,0,0,0,0,1
Mid Lothian,WG,F,0,0,0,0,0,1,1
Mid Lothian,WSX,F,0,9,15,11,0,20,55
Mid Lothian,WSX,M,0,9,0,0,0,0,9
Mid Lothian,ZE,F,0,0,0,0,0,1,1
Mid Lothian,ZE,M,0,0,0,0,0,3,3
Moray,AA,F,203,133,81,59,60,252,788
Moray,AA,M,204,169,22,12,8,19,434
Moray,AAX,F,415,319,185,163,96,592,"1,770"
Moray,AAX,M,408,245,28,8,7,12,708
Moray,AY,F,1,3,1,0,2,6,13
Moray,AY,M,0,0,0,0,0,1,1
Moray,AYX,F,0,0,0,1,0,0,1
Moray,BA,F,19,19,4,1,1,4,48
Moray,BA,M,18,1,0,0,0,1,20
Moray,BARX,F,0,0,0,0,0,1,1
Moray,BAW,M,0,0,0,0,0,1,1
Moray,BAWX,F,0,0,0,0,0,1,1
Moray,BAX,F,15,14,6,7,7,37,86
Moray,BAX,M,12,13,0,0,0,0,25
Moray,BAZX,M,0,2,0,0,0,0,2
Moray,BB,F,12,2,12,6,5,33,70
Moray,BB,M,6,3,2,1,1,4,17
Moray,BBX,F,198,188,123,155,158,421,"1,243"
Moray,BBX,M,134,74,5,0,0,11,224
Moray,BF,F,13,1,0,0,0,3,17
Moray,BF,M,12,0,1,2,0,0,15
Moray,BG,F,0,0,0,0,0,1,1
Moray,BGX,F,0,0,0,0,1,2,3
Moray,BH,F,5,0,0,0,0,7,12
Moray,BH,M,2,0,0,0,0,0,2
Moray,BS,F,1,1,0,0,3,1,6
Moray,BSH,F,0,1,0,0,0,0,1
Moray,BSH,M,0,2,2,0,1,2,7
Moray,BSHX,F,33,19,10,8,3,11,84
Moray,BSHX,M,41,11,3,4,1,0,60
Moray,CB,F,0,0,0,0,0,39,39
Moray,CH,F,39,30,10,21,12,77,189
Moray,CH,M,23,24,17,14,10,32,120
Moray,CHIX,F,0,0,0,0,0,1,1
Moray,CHX,F,935,845,105,108,99,660,"2,752"
Moray,CHX,M,960,329,12,4,0,111,"1,416"
Moray,DEVX,F,0,0,0,0,0,2,2
Moray,DS,F,0,1,0,0,0,0,1
Moray,DSX,F,0,1,0,0,0,0,1
Moray,FR,F,0,0,0,0,0,72,72
Moray,FRX,F,0,0,0,0,0,6,6
Moray,GA,F,0,0,1,1,0,0,2
Moray,GAX,F,0,0,0,0,0,2,2
Moray,HE,F,5,3,1,2,0,5,16
Moray,HE,M,0,0,0,0,0,2,2
Moray,HEBL,F,0,0,0,0,0,1,1
Moray,HEBLX,F,0,0,0,0,0,10,10
Moray,HER,F,0,0,0,0,0,1,1
Moray,HER,M,0,0,0,0,0,1,1
Moray,HERX,F,0,0,0,0,0,2,2
Moray,HEX,F,41,21,14,15,9,99,199
Moray,HEX,M,11,8,2,0,0,0,21
Moray,HF,F,256,236,275,210,208,730,"1,915"
Moray,HF,M,63,23,7,6,3,19,121
Moray,HFX,F,1,0,0,0,0,5,6
Moray,HI,F,56,38,36,34,34,160,358
Moray,HI,M,52,25,15,6,1,5,104
Moray,HIX,F,1,1,1,0,0,1,4
Moray,HIX,M,1,0,0,0,0,0,1
Moray,HL,F,0,0,0,0,0,67,67
Moray,HL,M,0,0,0,0,0,4,4
Moray,HLX,F,0,0,0,0,0,2,2
Moray,HO,F,291,284,254,197,148,251,"1,425"
Moray,HO,M,159,37,1,3,1,5,206
Moray,HOX,F,0,0,1,0,0,1,2
Moray,HX,F,0,0,0,0,0,1,1
Moray,JE,F,0,0,0,1,1,5,7
Moray,JEX,F,0,1,0,0,0,0,1
Moray,JY,F,0,0,0,0,0,8,8
Moray,LH,F,6,3,2,1,1,14,27
Moray,LH,M,6,4,1,0,0,0,11
Moray,LHX,F,1,1,0,1,0,0,3
Moray,LHX,M,0,0,1,0,0,0,1
Moray,LI,F,0,0,0,0,0,4,4
Moray,LI,M,0,0,0,0,0,4,4
Moray,LIM,F,75,33,21,24,37,96,286
Moray,LIM,M,88,43,18,21,19,36,225
Moray,LIMB,F,0,0,0,0,0,1,1
Moray,LIMBX,F,0,0,0,0,0,5,5
Moray,LIMR,F,0,0,0,0,0,1,1
Moray,LIMRX,F,0,0,0,0,0,29,29
Moray,LIMX,F,"1,543","1,099",362,294,322,"1,170","4,790"
Moray,LIMX,M,"1,591",693,60,10,1,23,"2,378"
Moray,LIX,F,0,0,0,0,0,18,18
Moray,LM,F,0,0,0,0,0,41,41
Moray,LM,M,0,0,0,0,0,10,10
Moray,LMX,F,0,0,0,0,0,494,494
Moray,LMX,M,0,0,0,0,0,39,39
Moray,LU,F,0,2,0,0,0,3,5
Moray,LU,M,0,1,0,0,0,0,1
Moray,LUX,F,0,1,0,2,0,12,15
Moray,LUX,M,1,0,0,0,0,0,1
Moray,MO,F,0,0,0,0,0,1,1
Moray,NS,F,0,0,0,0,0,23,23
Moray,NS,M,0,0,0,0,0,1,1
Moray,OB,F,0,0,0,0,0,7,7
Moray,OO,F,0,0,0,0,0,5,5
Moray,PAX,F,0,0,0,0,0,1,1
Moray,PIX,F,0,1,0,0,1,0,2
Moray,RO,M,0,2,0,0,0,0,2
Moray,ROX,F,2,6,0,5,0,9,22
Moray,ROX,M,1,1,0,0,0,0,2
Moray,SA,F,0,0,0,0,0,2,2
Moray,SA,M,0,0,0,0,0,1,1
Moray,SAX,F,10,17,25,12,3,84,151
Moray,SAX,M,13,7,0,0,0,0,20
Moray,SDX,F,1,0,0,0,0,4,5
Moray,SDX,M,0,2,0,0,0,0,2
Moray,SHO,F,0,0,0,0,0,26,26
Moray,SHO,M,1,0,0,0,2,2,5
Moray,SHOX,F,29,41,14,10,14,107,215
Moray,SHOX,M,21,38,1,0,0,5,65
Moray,SHX,F,0,2,0,0,0,2,4
Moray,SHX,M,1,0,0,0,0,0,1
Moray,SM,F,178,171,110,103,109,352,"1,023"
Moray,SM,M,197,54,14,18,27,38,348
Moray,SMX,F,"1,331","1,061",648,553,510,"2,422","6,525"
Moray,SMX,M,"1,372",461,45,17,3,59,"1,957"
Moray,STX,F,0,0,0,0,3,0,3
Moray,STX,M,0,1,0,0,0,0,1
Moray,SUX,F,0,0,0,0,2,0,2
Moray,WS,F,6,3,5,4,1,9,28
Moray,WS,M,6,7,0,0,2,2,17
Moray,WSX,F,26,1,22,9,3,36,97
Moray,WSX,M,20,40,1,0,0,0,61
Nairn,AA,F,59,60,33,24,33,129,338
Nairn,AA,M,71,42,5,4,1,6,129
Nairn,AAX,F,110,80,50,34,53,224,551
Nairn,AAX,M,128,77,0,0,0,4,209
Nairn,AY,F,0,0,0,0,0,1,1
Nairn,BA,F,0,2,0,2,0,7,11
Nairn,BA,M,1,0,2,0,0,2,5
Nairn,BAX,F,50,11,17,10,3,103,194
Nairn,BAX,M,34,4,1,1,0,6,46
Nairn,BAZX,F,0,2,0,0,0,1,3
Nairn,BB,F,6,1,3,6,4,17,37
Nairn,BB,M,4,0,2,3,0,2,11
Nairn,BBX,F,69,41,86,71,69,162,498
Nairn,BBX,M,70,1,0,1,0,1,73
Nairn,BF,F,0,0,0,0,2,7,9
Nairn,BG,F,2,1,1,0,0,5,9
Nairn,BG,M,3,2,0,0,0,0,5
Nairn,BH,F,0,0,0,0,0,5,5
Nairn,BSH,M,0,0,0,1,0,1,2
Nairn,BSHX,F,1,0,3,2,2,5,13
Nairn,CH,F,38,40,29,20,18,83,228
Nairn,CH,M,41,23,7,5,4,19,99
Nairn,CHX,F,263,98,11,19,43,304,738
Nairn,CHX,M,290,96,2,0,0,39,427
Nairn,FR,F,0,0,0,0,0,48,48
Nairn,GA,F,0,0,0,0,0,1,1
Nairn,GA,M,0,1,0,0,0,0,1
Nairn,GAX,F,0,0,0,0,0,5,5
Nairn,HE,F,0,0,1,0,0,1,2
Nairn,HEBLX,F,0,0,0,0,0,1,1
Nairn,HEX,F,6,7,8,12,3,12,48
Nairn,HEX,M,0,1,0,0,0,0,1
Nairn,HF,F,333,315,336,166,115,309,"1,574"
Nairn,HF,M,23,8,1,0,0,0,32
Nairn,HFX,F,0,0,0,0,0,1,1
Nairn,HI,F,4,2,6,10,6,22,50
Nairn,HI,M,4,4,1,0,0,1,10
Nairn,HIX,F,0,0,0,0,5,2,7
Nairn,HIX,M,1,0,0,0,0,0,1
Nairn,HL,F,0,0,0,0,0,13,13
Nairn,HLX,F,0,0,0,0,0,1,1
Nairn,HO,F,25,5,33,69,65,138,335
Nairn,HO,M,9,2,0,0,0,0,11
Nairn,HX,F,0,0,0,0,0,1,1
Nairn,LHX,F,0,0,0,0,0,2,2
Nairn,LI,F,0,0,0,0,0,1,1
Nairn,LIM,F,17,18,1,3,5,35,79
Nairn,LIM,M,16,8,6,9,7,22,68
Nairn,LIMBX,F,0,0,0,0,0,17,17
Nairn,LIMR,M,0,0,0,0,0,1,1
Nairn,LIMRX,F,0,0,0,0,0,8,8
Nairn,LIMX,F,564,381,126,115,126,395,"1,707"
Nairn,LIMX,M,536,154,8,0,0,3,701
Nairn,LIX,F,0,0,0,0,0,10,10
Nairn,LM,F,0,0,0,0,0,14,14
Nairn,LM,M,0,0,0,0,0,5,5
Nairn,LMX,F,0,0,0,0,0,155,155
Nairn,LMX,M,0,0,0,0,0,18,18
Nairn,LRX,F,0,0,0,0,0,1,1
Nairn,LU,F,0,1,0,0,0,0,1
Nairn,LU,M,0,4,0,0,0,0,4
Nairn,LUX,F,0,4,0,1,0,2,7
Nairn,LUX,M,0,1,0,0,0,0,1
Nairn,MO,F,0,0,0,1,0,1,2
Nairn,NRX,M,2,0,0,0,0,0,2
Nairn,NS,F,0,0,0,0,0,3,3
Nairn,OB,F,0,0,0,0,0,2,2
Nairn,OO,F,0,0,0,0,0,1,1
Nairn,PAX,F,0,0,0,0,0,1,1
Nairn,SA,F,0,4,2,9,4,11,30
Nairn,SA,M,0,1,0,0,0,0,1
Nairn,SAX,F,8,58,9,18,12,68,173
Nairn,SAX,M,0,15,0,0,0,0,15
Nairn,SH,F,0,0,0,1,0,0,1
Nairn,SHO,F,0,0,1,0,0,2,3
Nairn,SHO,M,1,0,0,0,0,0,1
Nairn,SHOX,F,0,0,0,4,5,28,37
Nairn,SHOX,M,0,1,0,0,0,0,1
Nairn,SM,F,2,6,2,14,9,25,58
Nairn,SM,M,4,0,2,2,4,8,20
Nairn,SMX,F,237,140,82,82,58,526,"1,125"
Nairn,SMX,M,177,35,2,0,1,10,225
Nairn,WB,F,0,0,0,2,0,4,6
Nairn,WS,M,0,0,0,0,0,2,2
Nairn,WSX,F,7,28,11,1,7,14,68
Nairn,WSX,M,4,7,0,0,0,0,11
Orkney,AA,F,330,293,153,142,154,774,"1,846"
Orkney,AA,M,359,271,53,58,34,102,877
Orkney,AAX,F,"2,911","2,197","1,153","1,199","1,211","5,784","14,455"
Orkney,AAX,M,"3,104","1,705",35,4,1,67,"4,916"
Orkney,AY,F,10,54,48,52,14,65,243
Orkney,AY,M,9,1,0,1,1,0,12
Orkney,AYX,F,3,12,8,6,6,1,36
Orkney,AYX,M,1,1,0,0,0,0,2
Orkney,BA,F,3,0,0,1,0,1,5
Orkney,BA,M,3,2,4,2,0,2,13
Orkney,BABX,F,0,0,0,0,0,1,1
Orkney,BAX,F,80,34,41,36,59,91,341
Orkney,BAX,M,70,8,2,0,0,5,85
Orkney,BAZX,F,0,1,0,0,0,0,1
Orkney,BB,F,3,3,3,7,12,23,51
Orkney,BB,M,3,4,11,5,2,13,38
Orkney,BBX,F,302,210,130,126,128,471,"1,367"
Orkney,BBX,M,307,104,6,1,0,13,431
Orkney,BF,F,80,67,77,101,58,113,496
Orkney,BF,M,54,27,8,1,0,4,94
Orkney,BFX,F,1,4,3,16,1,6,31
Orkney,BFX,M,2,0,0,0,0,0,2
Orkney,BG,F,0,0,0,0,0,3,3
Orkney,BGX,F,0,0,1,0,0,7,8
Orkney,BGX,M,0,1,0,0,0,0,1
Orkney,BH,F,0,0,0,0,0,4,4
Orkney,BHX,F,0,0,0,0,0,1,1
Orkney,BLGX,F,0,0,0,0,0,1,1
Orkney,BRX,M,1,0,0,0,0,0,1
Orkney,BS,F,0,0,0,0,0,8,8
Orkney,BSH,F,21,8,12,6,2,19,68
Orkney,BSH,M,16,10,4,4,2,3,39
Orkney,BSHX,F,78,54,29,34,17,105,317
Orkney,BSHX,M,67,31,0,0,0,1,99
Orkney,BSX,F,0,5,0,0,0,1,6
Orkney,CB,F,0,0,0,0,0,4,4
Orkney,CB,M,0,0,0,0,0,1,1
Orkney,CD,M,0,0,0,0,0,1,1
Orkney,CH,F,93,76,36,33,28,124,390
Orkney,CH,M,109,76,79,68,36,134,502
Orkney,CHX,F,"4,482","2,290",302,261,250,"1,601","9,186"
Orkney,CHX,M,"4,530","1,642",64,14,6,151,"6,407"
Orkney,DEV,F,8,2,2,4,0,13,29
Orkney,DEV,M,3,0,0,0,0,0,3
Orkney,DEVX,F,4,0,3,2,4,7,20
Orkney,DEVX,M,7,1,0,0,0,0,8
Orkney,DEX,F,15,9,5,2,7,22,60
Orkney,DEX,M,13,4,1,0,0,0,18
Orkney,DEXX,F,0,0,1,0,0,0,1
Orkney,DEXX,M,0,0,1,0,0,0,1
Orkney,DSX,F,0,0,0,0,1,0,1
Orkney,FR,F,0,0,0,0,0,264,264
Orkney,FR,M,0,0,0,0,0,1,1
Orkney,FRX,F,0,0,0,0,0,2,2
Orkney,GA,F,0,0,0,0,0,6,6
Orkney,GAX,F,0,4,2,0,2,70,78
Orkney,GEX,F,0,0,0,0,0,5,5
Orkney,GU,F,0,0,0,0,0,1,1
Orkney,H,F,0,0,0,0,0,1,1
Orkney,HE,F,4,3,3,2,3,24,39
Orkney,HE,M,10,5,3,2,4,1,25
Orkney,HEBLX,F,0,0,0,0,0,19,19
Orkney,HERX,F,0,0,0,0,0,8,8
Orkney,HEX,F,87,28,13,19,44,205,396
Orkney,HEX,M,86,26,3,0,1,4,120
Orkney,HF,F,411,326,359,325,287,796,"2,504"
Orkney,HF,M,147,111,37,0,2,14,311
Orkney,HFX,F,22,5,6,4,0,51,88
Orkney,HFX,M,7,4,1,0,0,0,12
Orkney,HI,F,25,20,16,12,17,27,117
Orkney,HI,M,11,19,6,3,2,4,45
Orkney,HIX,F,9,5,3,4,4,6,31
Orkney,HIX,M,6,5,2,1,0,2,16
Orkney,HL,F,0,0,0,0,0,15,15
Orkney,HLX,F,0,0,0,0,0,2,2
Orkney,HO,F,59,76,38,32,45,92,342
Orkney,HO,M,48,12,2,2,0,1,65
Orkney,HOX,F,12,2,0,2,2,8,26
Orkney,HOX,M,11,0,0,0,0,0,11
Orkney,HX,F,0,0,0,0,0,2,2
Orkney,JE,F,3,2,0,2,2,13,22
Orkney,JE,M,0,0,0,0,1,1,2
Orkney,JEX,F,0,1,0,0,0,0,1
Orkney,JEX,M,1,0,0,0,0,0,1
Orkney,JY,F,0,0,0,0,0,3,3
Orkney,LH,F,0,0,0,0,0,3,3
Orkney,LHX,F,0,3,0,0,0,1,4
Orkney,LHX,M,0,1,0,0,0,0,1
Orkney,LI,F,0,0,0,0,0,3,3
Orkney,LI,M,0,0,0,0,0,3,3
Orkney,LIM,F,168,91,67,50,43,143,562
Orkney,LIM,M,113,66,35,25,30,44,313
Orkney,LIMB,M,0,0,0,0,0,2,2
Orkney,LIMBX,F,0,0,0,0,0,61,61
Orkney,LIMR,F,0,0,0,0,0,3,3
Orkney,LIMR,M,0,0,0,0,0,4,4
Orkney,LIMRX,F,0,0,0,0,0,100,100
Orkney,LIMRX,M,0,0,0,0,0,1,1
Orkney,LIMX,F,"2,178","1,792",784,796,781,"2,769","9,100"
Orkney,LIMX,M,"2,055","1,132",43,4,4,9,"3,247"
Orkney,LIX,F,0,0,0,0,0,1,1
Orkney,LM,F,0,0,0,0,0,57,57
Orkney,LM,M,0,0,0,0,0,19,19
Orkney,LMX,F,0,0,0,0,0,"1,569","1,569"
Orkney,LMX,M,0,0,0,0,0,66,66
Orkney,LRX,F,0,0,0,0,0,1,1
Orkney,LU,F,16,12,6,7,4,20,65
Orkney,LU,M,7,6,4,1,0,1,19
Orkney,LUX,F,2,0,0,0,2,2,6
Orkney,LUX,M,5,0,0,0,0,0,5
Orkney,MG,F,1,0,3,0,0,1,5
Orkney,MG,M,1,1,0,0,0,0,2
Orkney,MGX,F,2,0,2,4,0,10,18
Orkney,MGX,M,0,0,0,1,0,0,1
Orkney,MRIX,F,0,0,0,0,0,14,14
Orkney,NOX,F,0,0,0,0,0,1,1
Orkney,NR,F,4,0,0,0,0,0,4
Orkney,NRX,F,4,0,0,0,0,0,4
Orkney,NRX,M,2,0,0,0,0,0,2
Orkney,NS,F,0,0,0,0,0,72,72
Orkney,NS,M,0,0,0,0,0,1,1
Orkney,OB,F,0,0,0,0,0,35,35
Orkney,OB,M,0,0,0,0,0,1,1
Orkney,OO,F,0,0,0,0,0,10,10
Orkney,OO,M,0,0,0,0,0,2,2
Orkney,PIX,M,0,2,0,0,0,0,2
Orkney,ROX,F,0,0,0,2,0,7,9
Orkney,RWFR,F,0,0,0,0,0,2,2
Orkney,SA,F,3,2,1,0,0,4,10
Orkney,SA,M,10,2,0,0,4,2,18
Orkney,SAX,F,99,91,45,38,22,100,395
Orkney,SAX,M,100,49,1,0,0,1,151
Orkney,SD,F,0,2,0,2,0,1,5
Orkney,SD,M,0,0,1,0,1,1,3
Orkney,SDX,F,26,55,41,22,0,10,154
Orkney,SDX,M,20,25,0,0,0,0,45
Orkney,SH,F,22,16,10,15,7,34,104
Orkney,SH,M,18,11,1,2,1,0,33
Orkney,SHO,F,6,7,1,1,4,20,39
Orkney,SHO,M,5,2,0,2,2,3,14
Orkney,SHOX,F,171,119,40,38,40,378,786
Orkney,SHOX,M,143,81,4,4,0,21,253
Orkney,SHX,F,3,0,3,4,4,16,30
Orkney,SHX,M,0,2,0,1,0,0,3
Orkney,SM,F,20,30,15,17,10,56,148
Orkney,SM,M,17,24,30,31,28,41,171
Orkney,SMX,F,"1,811","1,537","1,027",838,647,"2,823","8,683"
Orkney,SMX,M,"1,794",882,40,4,2,52,"2,774"
Orkney,SUX,F,0,0,0,0,0,2,2
Orkney,TB,F,0,0,0,1,0,0,1
Orkney,TB,M,0,0,0,0,0,1,1
Orkney,TBX,F,0,1,0,6,0,0,7
Orkney,TBX,M,0,4,0,0,0,0,4
Orkney,WB,F,0,0,0,1,3,0,4
Orkney,WBX,F,0,0,0,0,0,1,1
Orkney,WGX,F,0,0,0,0,0,1,1
Orkney,WSX,F,2,0,0,0,0,0,2
Orkney,WSX,M,1,0,0,0,0,0,1
Peebles,AA,F,27,20,2,5,16,91,161
Peebles,AA,M,20,11,6,4,2,4,47
Peebles,AAX,F,356,295,129,104,137,651,"1,672"
Peebles,AAX,M,316,167,10,1,1,5,500
Peebles,AR,F,0,0,0,1,0,0,1
Peebles,AY,F,0,0,0,0,0,10,10
Peebles,BA,F,0,1,0,0,0,6,7
Peebles,BA,M,0,1,0,0,0,1,2
Peebles,BABX,F,0,0,0,0,0,1,1
Peebles,BAX,F,21,7,2,3,2,52,87
Peebles,BAX,M,13,2,0,0,0,6,21
Peebles,BAZ X,F,0,0,0,0,0,1,1
Peebles,BAZX,F,0,0,0,3,0,1,4
Peebles,BB,F,4,1,3,1,2,26,37
Peebles,BB,M,8,1,1,3,0,1,14
Peebles,BBX,F,113,73,39,29,22,204,480
Peebles,BBX,M,101,43,2,0,2,0,148
Peebles,BF,F,0,0,0,3,4,5,12
Peebles,BF,M,6,1,0,0,0,0,7
Peebles,BFX,F,0,0,0,0,1,4,5
Peebles,BG,F,8,7,4,5,6,27,57
Peebles,BG,M,18,3,1,0,0,0,22
Peebles,BGX,F,4,1,3,0,1,3,12
Peebles,BGX,M,5,1,0,0,0,0,6
Peebles,BH,F,0,0,0,0,0,21,21
Peebles,BHX,F,0,0,0,0,0,5,5
Peebles,BLG,F,12,26,28,20,24,107,217
Peebles,BLG,M,9,39,1,1,0,0,50
Peebles,BLGX,F,0,0,0,0,0,2,2
Peebles,BS,F,0,0,0,0,0,1,1
Peebles,BSH,F,6,2,4,0,5,1,18
Peebles,BSH,M,7,5,0,0,1,0,13
Peebles,BSHX,F,43,11,1,7,4,25,91
Peebles,BSHX,M,36,1,0,0,0,0,37
Peebles,BSX,F,1,1,0,0,0,2,4
Peebles,BSX,M,0,0,0,1,0,0,1
Peebles,CB,F,0,0,0,0,0,39,39
Peebles,CH,F,8,12,9,7,4,24,64
Peebles,CH,M,12,14,16,12,13,45,112
Peebles,CHX,F,"1,063",580,54,22,6,319,"2,044"
Peebles,CHX,M,"1,151",352,20,2,1,134,"1,660"
Peebles,DE,F,0,0,0,0,0,3,3
Peebles,DE,M,0,0,0,0,0,1,1
Peebles,DEV,F,0,0,0,0,0,1,1
Peebles,DEVX,F,0,0,0,0,0,2,2
Peebles,DEX,F,15,6,8,3,6,22,60
Peebles,DEX,M,21,4,1,0,0,2,28
Peebles,FR,F,0,0,0,0,0,29,29
Peebles,FRX,F,0,0,0,0,0,2,2
Peebles,GA,F,8,13,8,11,11,83,134
Peebles,GA,M,13,16,2,1,0,0,32
Peebles,GASX,F,0,0,0,0,0,7,7
Peebles,GAX,F,18,1,2,0,3,63,87
Peebles,GAX,M,10,5,1,0,0,0,16
Peebles,GEX,F,0,0,0,0,1,0,1
Peebles,GLX,F,5,0,0,0,0,0,5
Peebles,GLX,M,2,0,0,0,0,0,2
Peebles,HE,F,0,0,7,1,5,16,29
Peebles,HE,M,0,4,0,0,0,0,4
Peebles,HEBLX,F,0,0,0,0,0,6,6
Peebles,HEX,F,13,7,12,5,5,99,141
Peebles,HEX,M,1,13,0,0,0,1,15
Peebles,HF,F,17,21,35,33,68,280,454
Peebles,HF,M,22,13,5,1,0,8,49
Peebles,HFX,F,1,5,3,1,2,10,22
Peebles,HFX,M,2,1,0,0,0,1,4
Peebles,HI,F,24,11,9,24,6,28,102
Peebles,HI,M,24,19,3,0,3,1,50
Peebles,HIX,F,0,0,0,0,0,1,1
Peebles,HIX,M,1,1,0,0,0,0,2
Peebles,HL,F,0,0,0,0,0,14,14
Peebles,HL,M,0,0,0,0,0,2,2
Peebles,HLX,F,0,0,0,0,0,2,2
Peebles,HO,F,189,144,143,96,111,201,884
Peebles,HO,M,8,5,5,0,0,1,19
Peebles,HOX,F,0,0,0,0,2,3,5
Peebles,HOX,M,1,0,0,0,0,0,1
Peebles,HX,F,0,0,0,0,0,6,6
Peebles,JE,F,0,0,0,0,1,3,4
Peebles,JE,M,2,0,0,0,0,0,2
Peebles,JEX,F,0,0,0,0,0,1,1
Peebles,LH,F,1,2,0,0,1,0,4
Peebles,LHX,F,2,0,0,0,0,1,3
Peebles,LHX,M,1,0,0,0,0,1,2
Peebles,LI,F,0,0,0,0,0,11,11
Peebles,LI,M,0,0,0,0,0,3,3
Peebles,LIM,F,54,43,30,77,33,147,384
Peebles,LIM,M,43,47,7,7,9,19,132
Peebles,LIMB,F,0,0,0,0,0,2,2
Peebles,LIMBX,F,0,0,0,0,0,58,58
Peebles,LIMR,F,0,0,0,0,0,1,1
Peebles,LIMR,M,0,0,0,0,0,2,2
Peebles,LIMRX,F,0,0,0,0,0,19,19
Peebles,LIMX,F,768,457,208,226,286,"1,156","3,101"
Peebles,LIMX,M,757,246,19,2,4,9,"1,037"
Peebles,LIX,F,0,0,0,0,0,119,119
Peebles,LM,F,0,0,0,0,0,52,52
Peebles,LM,M,0,0,0,0,0,7,7
Peebles,LMX,F,0,0,0,0,0,350,350
Peebles,LMX,M,0,0,0,0,0,60,60
Peebles,LU,F,51,50,29,26,28,90,274
Peebles,LU,M,75,9,2,1,1,2,90
Peebles,LUX,F,13,5,4,0,0,7,29
Peebles,LUX,M,13,0,0,0,0,0,13
Peebles,MO,F,0,0,0,1,0,0,1
Peebles,MOX,M,0,1,0,0,0,0,1
Peebles,MRI,M,0,0,1,0,0,0,1
Peebles,NS,F,0,0,0,0,0,18,18
Peebles,OB,F,0,0,0,0,0,2,2
Peebles,OO,F,0,0,0,0,0,1,1
Peebles,PAX,F,0,3,0,0,0,0,3
Peebles,PAX,M,0,3,0,0,0,0,3
Peebles,ROX,F,0,0,0,0,0,1,1
Peebles,SA,F,8,1,1,3,4,27,44
Peebles,SA,M,7,1,2,1,3,5,19
Peebles,SAX,F,151,149,101,72,90,255,818
Peebles,SAX,M,132,15,3,0,0,2,152
Peebles,SD,M,0,0,0,0,0,1,1
Peebles,SDX,F,5,1,8,0,0,0,14
Peebles,SDX,M,11,0,0,0,0,0,11
Peebles,SH,F,0,0,0,0,0,1,1
Peebles,SHO,F,1,0,0,1,2,2,6
Peebles,SHOX,F,6,7,3,3,2,104,125
Peebles,SHOX,M,1,10,1,0,0,2,14
Peebles,SHX,F,0,0,0,0,0,1,1
Peebles,SHX,M,0,1,0,0,0,0,1
Peebles,SM,F,29,18,20,14,14,70,165
Peebles,SM,M,25,10,3,5,3,23,69
Peebles,SMX,F,284,161,120,126,106,554,"1,351"
Peebles,SMX,M,196,80,3,1,0,15,295
Peebles,WB,F,0,0,0,0,0,4,4
Peebles,WB,M,0,1,0,0,0,0,1
Peebles,WBX,F,0,0,0,1,0,1,2
Peebles,WG,M,0,1,1,0,0,0,2
Peebles,WS,M,0,0,0,1,0,0,1
Peebles,WSX,F,1,8,12,7,5,73,106
Peebles,WSX,M,1,22,1,0,0,0,24
Perthshire,AA,F,485,390,261,186,186,821,"2,329"
Perthshire,AA,M,454,273,52,22,24,117,942
Perthshire,AAX,F,984,850,325,323,323,"1,656","4,461"
