Country,Breed,Breed Type,Sex,Age Groups,Number of Cattle
Wales,BELGIAN BLUE,Non Dairy,F,48 to 54 months,173
Wales,BELGIAN BLUE,Non Dairy,F,54 to 60 months,197
Wales,BELGIAN BLUE,Non Dairy,F,60 to 66 months,133
Wales,BELGIAN BLUE,Non Dairy,F,66 to 72 months,152
Wales,BELGIAN BLUE,Non Dairy,F,72 to 78 months,130
Wales,BELGIAN BLUE,Non Dairy,F,78 to 84 months,138
Wales,BELGIAN BLUE,Non Dairy,F,84 to 90 months,136
Wales,BELGIAN BLUE,Non Dairy,F,90 to 96 months,122
Wales,BELGIAN BLUE,Non Dairy,F,96 to102 months,123
Wales,BELGIAN BLUE,Non Dairy,F,102+months,715
Wales,BELGIAN BLUE,Non Dairy,M,36 to 42 months,1
Wales,BELGIAN BLUE,Non Dairy,M,42 to 48 Months,30
Wales,BELGIAN BLUE,Non Dairy,M,48 to 54 months,23
Wales,BELGIAN BLUE,Non Dairy,M,54 to 60 months,47
Wales,BELGIAN BLUE,Non Dairy,M,60 to 66 months,13
Wales,BELGIAN BLUE,Non Dairy,M,66 to 72 months,26
Wales,BELGIAN BLUE,Non Dairy,M,72 to 78 months,11
Wales,BELGIAN BLUE,Non Dairy,M,78 to 84 months,15
Wales,BELGIAN BLUE,Non Dairy,M,84 to 90 months,11
Wales,BELGIAN BLUE,Non Dairy,M,90 to 96 months,22
Wales,BELGIAN BLUE,Non Dairy,M,96 to102 months,13
Wales,BELGIAN BLUE,Non Dairy,M,102+months,37
Wales,BELGIAN BLUE,Non Dairy,,84 to 90 months,1
Wales,BELGIAN BLUE X,Non Dairy,F,36 to 42 months,466
Wales,BELGIAN BLUE X,Non Dairy,F,42 to 48 Months,"1,638"
Wales,BELGIAN BLUE X,Non Dairy,F,48 to 54 months,"1,604"
Wales,BELGIAN BLUE X,Non Dairy,F,54 to 60 months,"1,898"
Wales,BELGIAN BLUE X,Non Dairy,F,60 to 66 months,"1,535"
Wales,BELGIAN BLUE X,Non Dairy,F,66 to 72 months,"1,474"
Wales,BELGIAN BLUE X,Non Dairy,F,72 to 78 months,"1,072"
Wales,BELGIAN BLUE X,Non Dairy,F,78 to 84 months,"1,077"
Wales,BELGIAN BLUE X,Non Dairy,F,84 to 90 months,995
Wales,BELGIAN BLUE X,Non Dairy,F,90 to 96 months,854
Wales,BELGIAN BLUE X,Non Dairy,F,96 to102 months,698
Wales,BELGIAN BLUE X,Non Dairy,F,102+months,"4,752"
Wales,BELGIAN BLUE X,Non Dairy,F,,2
Wales,BELGIAN BLUE X,Non Dairy,M,36 to 42 months,9
Wales,BELGIAN BLUE X,Non Dairy,M,42 to 48 Months,26
Wales,BELGIAN BLUE X,Non Dairy,M,48 to 54 months,15
Wales,BELGIAN BLUE X,Non Dairy,M,54 to 60 months,23
Wales,BELGIAN BLUE X,Non Dairy,M,60 to 66 months,11
Wales,BELGIAN BLUE X,Non Dairy,M,66 to 72 months,10
Wales,BELGIAN BLUE X,Non Dairy,M,72 to 78 months,10
Wales,BELGIAN BLUE X,Non Dairy,M,78 to 84 months,6
Wales,BELGIAN BLUE X,Non Dairy,M,84 to 90 months,6
Wales,BELGIAN BLUE X,Non Dairy,M,90 to 96 months,1
Wales,BELGIAN BLUE X,Non Dairy,M,96 to102 months,3
Wales,BELGIAN BLUE X,Non Dairy,M,102+months,28
Wales,BELTED GALLOWAY,Non Dairy,F,0 to 6 months,5
Wales,BELTED GALLOWAY,Non Dairy,F,6 to 12 months,3
Wales,BELTED GALLOWAY,Non Dairy,F,12 to 18 months,4
Wales,BELTED GALLOWAY,Non Dairy,F,18 to 24 months,4
Wales,BELTED GALLOWAY,Non Dairy,F,24 to 30 months,6
Wales,BELTED GALLOWAY,Non Dairy,F,30 to 36 months,8
Wales,BELTED GALLOWAY,Non Dairy,F,36 to 42 months,5
Wales,BELTED GALLOWAY,Non Dairy,F,42 to 48 Months,3
Wales,BELTED GALLOWAY,Non Dairy,F,48 to 54 months,3
Wales,BELTED GALLOWAY,Non Dairy,F,54 to 60 months,1
Wales,BELTED GALLOWAY,Non Dairy,F,60 to 66 months,3
Wales,BELTED GALLOWAY,Non Dairy,F,66 to 72 months,2
Wales,BELTED GALLOWAY,Non Dairy,F,72 to 78 months,3
Wales,BELTED GALLOWAY,Non Dairy,F,78 to 84 months,1
Wales,BELTED GALLOWAY,Non Dairy,F,84 to 90 months,4
Wales,BELTED GALLOWAY,Non Dairy,F,90 to 96 months,6
Wales,BELTED GALLOWAY,Non Dairy,F,96 to102 months,3
Wales,BELTED GALLOWAY,Non Dairy,F,102+months,15
Wales,BELTED GALLOWAY,Non Dairy,M,0 to 6 months,5
Wales,BELTED GALLOWAY,Non Dairy,M,6 to 12 months,10
Wales,BELTED GALLOWAY,Non Dairy,M,12 to 18 months,6
Wales,BELTED GALLOWAY,Non Dairy,M,30 to 36 months,2
Wales,BELTED GALLOWAY,Non Dairy,M,42 to 48 Months,1
Wales,BELTED GALLOWAY,Non Dairy,M,48 to 54 months,1
Wales,BELTED GALLOWAY,Non Dairy,M,60 to 66 months,1
Wales,BELTED GALLOWAY,Non Dairy,M,66 to 72 months,2
Wales,BELTED GALLOWAY,Non Dairy,M,102+months,1
Wales,BELTED GALLOWAY X,Non Dairy,F,0 to 6 months,3
Wales,BELTED GALLOWAY X,Non Dairy,F,6 to 12 months,13
Wales,BELTED GALLOWAY X,Non Dairy,F,12 to 18 months,1
Wales,BELTED GALLOWAY X,Non Dairy,F,18 to 24 months,4
Wales,BELTED GALLOWAY X,Non Dairy,F,30 to 36 months,3
Wales,BELTED GALLOWAY X,Non Dairy,F,42 to 48 Months,6
Wales,BELTED GALLOWAY X,Non Dairy,F,54 to 60 months,1
Wales,BELTED GALLOWAY X,Non Dairy,F,60 to 66 months,2
Wales,BELTED GALLOWAY X,Non Dairy,F,66 to 72 months,4
Wales,BELTED GALLOWAY X,Non Dairy,F,72 to 78 months,6
Wales,BELTED GALLOWAY X,Non Dairy,F,78 to 84 months,4
Wales,BELTED GALLOWAY X,Non Dairy,F,84 to 90 months,4
Wales,BELTED GALLOWAY X,Non Dairy,F,90 to 96 months,3
Wales,BELTED GALLOWAY X,Non Dairy,F,102+months,30
Wales,BELTED GALLOWAY X,Non Dairy,F,,1
Wales,BELTED GALLOWAY X,Non Dairy,M,0 to 6 months,6
Wales,BELTED GALLOWAY X,Non Dairy,M,6 to 12 months,17
Wales,BELTED GALLOWAY X,Non Dairy,M,12 to 18 months,1
Wales,BELTED GALLOWAY X,Non Dairy,M,18 to 24 months,5
Wales,BELTED WELSH BLACK,Non Dairy,F,0 to 6 months,8
Wales,BELTED WELSH BLACK,Non Dairy,F,6 to 12 months,14
Wales,BELTED WELSH BLACK,Non Dairy,F,12 to 18 months,7
Wales,BELTED WELSH BLACK,Non Dairy,F,18 to 24 months,9
Wales,BELTED WELSH BLACK,Non Dairy,F,24 to 30 months,8
Wales,BELTED WELSH BLACK,Non Dairy,F,30 to 36 months,4
Wales,BELTED WELSH BLACK,Non Dairy,F,36 to 42 months,3
Wales,BELTED WELSH BLACK,Non Dairy,F,42 to 48 Months,6
Wales,BELTED WELSH BLACK,Non Dairy,F,48 to 54 months,1
Wales,BELTED WELSH BLACK,Non Dairy,F,54 to 60 months,3
Wales,BELTED WELSH BLACK,Non Dairy,F,60 to 66 months,3
Wales,BELTED WELSH BLACK,Non Dairy,F,66 to 72 months,5
Wales,BELTED WELSH BLACK,Non Dairy,F,72 to 78 months,1
Wales,BELTED WELSH BLACK,Non Dairy,F,90 to 96 months,5
Wales,BELTED WELSH BLACK,Non Dairy,F,96 to102 months,4
Wales,BELTED WELSH BLACK,Non Dairy,F,102+months,13
Wales,BELTED WELSH BLACK,Non Dairy,M,0 to 6 months,9
Wales,BELTED WELSH BLACK,Non Dairy,M,6 to 12 months,12
Wales,BELTED WELSH BLACK,Non Dairy,M,12 to 18 months,7
Wales,BELTED WELSH BLACK,Non Dairy,M,18 to 24 months,12
Wales,BELTED WELSH BLACK,Non Dairy,M,24 to 30 months,7
Wales,BELTED WELSH BLACK,Non Dairy,M,30 to 36 months,3
Wales,BELTED WELSH BLACK,Non Dairy,M,60 to 66 months,1
Wales,BELTED WELSH BLACK,Non Dairy,M,84 to 90 months,1
Wales,BELTED WELSH BLACK X,Non Dairy,F,6 to 12 months,5
Wales,BELTED WELSH BLACK X,Non Dairy,F,12 to 18 months,2
Wales,BELTED WELSH BLACK X,Non Dairy,F,18 to 24 months,7
Wales,BELTED WELSH BLACK X,Non Dairy,F,24 to 30 months,1
Wales,BELTED WELSH BLACK X,Non Dairy,F,30 to 36 months,2
Wales,BELTED WELSH BLACK X,Non Dairy,F,36 to 42 months,2
Wales,BELTED WELSH BLACK X,Non Dairy,F,48 to 54 months,1
Wales,BELTED WELSH BLACK X,Non Dairy,F,54 to 60 months,4
Wales,BELTED WELSH BLACK X,Non Dairy,F,66 to 72 months,2
Wales,BELTED WELSH BLACK X,Non Dairy,F,72 to 78 months,1
Wales,BELTED WELSH BLACK X,Non Dairy,M,6 to 12 months,2
Wales,BELTED WELSH BLACK X,Non Dairy,M,12 to 18 months,3
Wales,BELTED WELSH BLACK X,Non Dairy,M,18 to 24 months,3
Wales,BELTED WELSH BLACK X,Non Dairy,M,24 to 30 months,1
Wales,BELTED WELSH BLACK X,Non Dairy,M,30 to 36 months,1
Wales,BELTED WELSH BLACK X,Non Dairy,M,54 to 60 months,1
Wales,BISON,Non Dairy,F,6 to 12 months,2
Wales,BISON,Non Dairy,F,12 to 18 months,11
Wales,BISON,Non Dairy,F,18 to 24 months,2
Wales,BISON,Non Dairy,F,30 to 36 months,2
Wales,BISON,Non Dairy,F,78 to 84 months,1
Wales,BISON,Non Dairy,F,102+months,1
Wales,BISON,Non Dairy,F,,12
Wales,BISON,Non Dairy,M,12 to 18 months,8
Wales,BISON,Non Dairy,M,18 to 24 months,1
Wales,BISON,Non Dairy,M,30 to 36 months,2
Wales,BLONDE D'AQU (RED),Non Dairy,F,102+months,1
Wales,X,Non Dairy,F,102+months,13
Wales,BLONDE D'AQU(BLACK),Non Dairy,F,102+months,1
Wales,BLONDE D'AQU(BLACK)X,Non Dairy,F,102+months,9
Wales,BLONDE D'AQU(WHITE)X,Non Dairy,F,102+months,2
Wales,BLONDE D'AQUITAINE,Non Dairy,F,0 to 6 months,63
Wales,BLONDE D'AQUITAINE,Non Dairy,F,6 to 12 months,146
Wales,BLONDE D'AQUITAINE,Non Dairy,F,12 to 18 months,72
Wales,BLONDE D'AQUITAINE,Non Dairy,F,18 to 24 months,166
Wales,BLONDE D'AQUITAINE,Non Dairy,F,24 to 30 months,47
Wales,BLONDE D'AQUITAINE,Non Dairy,F,30 to 36 months,78
Wales,BLONDE D'AQUITAINE,Non Dairy,F,36 to 42 months,24
Wales,BLONDE D'AQUITAINE,Non Dairy,F,42 to 48 Months,46
Wales,BLONDE D'AQUITAINE,Non Dairy,F,48 to 54 months,27
Wales,BLONDE D'AQUITAINE,Non Dairy,F,54 to 60 months,54
Wales,BLONDE D'AQUITAINE,Non Dairy,F,60 to 66 months,30
Wales,BLONDE D'AQUITAINE,Non Dairy,F,66 to 72 months,68
Wales,BLONDE D'AQUITAINE,Non Dairy,F,72 to 78 months,18
Wales,BLONDE D'AQUITAINE,Non Dairy,F,78 to 84 months,52
Wales,BLONDE D'AQUITAINE,Non Dairy,F,84 to 90 months,13
Wales,BLONDE D'AQUITAINE,Non Dairy,F,90 to 96 months,40
Wales,BLONDE D'AQUITAINE,Non Dairy,F,96 to102 months,13
Wales,BLONDE D'AQUITAINE,Non Dairy,F,102+months,170
Wales,BLONDE D'AQUITAINE,Non Dairy,M,0 to 6 months,73
Wales,BLONDE D'AQUITAINE,Non Dairy,M,6 to 12 months,163
Wales,BLONDE D'AQUITAINE,Non Dairy,M,12 to 18 months,72
Wales,BLONDE D'AQUITAINE,Non Dairy,M,18 to 24 months,122
Wales,BLONDE D'AQUITAINE,Non Dairy,M,24 to 30 months,37
Wales,BLONDE D'AQUITAINE,Non Dairy,M,30 to 36 months,39
Wales,BLONDE D'AQUITAINE,Non Dairy,M,36 to 42 months,9
Wales,BLONDE D'AQUITAINE,Non Dairy,M,42 to 48 Months,22
Wales,BLONDE D'AQUITAINE,Non Dairy,M,48 to 54 months,11
Wales,BLONDE D'AQUITAINE,Non Dairy,M,54 to 60 months,26
Wales,BLONDE D'AQUITAINE,Non Dairy,M,60 to 66 months,10
Wales,BLONDE D'AQUITAINE,Non Dairy,M,66 to 72 months,20
Wales,BLONDE D'AQUITAINE,Non Dairy,M,72 to 78 months,8
Wales,BLONDE D'AQUITAINE,Non Dairy,M,78 to 84 months,9
Wales,BLONDE D'AQUITAINE,Non Dairy,M,84 to 90 months,4
Wales,BLONDE D'AQUITAINE,Non Dairy,M,90 to 96 months,9
Wales,BLONDE D'AQUITAINE,Non Dairy,M,96 to102 months,4
Wales,BLONDE D'AQUITAINE,Non Dairy,M,102+months,39
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,0 to 6 months,705
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,6 to 12 months,"1,618"
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,12 to 18 months,667
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,18 to 24 months,"1,093"
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,24 to 30 months,239
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,30 to 36 months,317
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,36 to 42 months,93
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,42 to 48 Months,276
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,48 to 54 months,115
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,54 to 60 months,262
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,60 to 66 months,125
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,66 to 72 months,203
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,72 to 78 months,111
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,78 to 84 months,173
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,84 to 90 months,84
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,90 to 96 months,120
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,96 to102 months,85
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,102+months,"1,057"
Wales,BLONDE D'AQUITAINE X,Non Dairy,F,,6
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,0 to 6 months,666
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,6 to 12 months,"1,557"
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,12 to 18 months,577
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,18 to 24 months,768
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,24 to 30 months,157
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,30 to 36 months,48
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,36 to 42 months,4
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,42 to 48 Months,6
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,48 to 54 months,4
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,54 to 60 months,5
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,66 to 72 months,3
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,78 to 84 months,1
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,84 to 90 months,2
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,90 to 96 months,1
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,96 to102 months,2
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,102+months,11
Wales,BLONDE D'AQUITAINE X,Non Dairy,M,,6
Wales,BLUE ALBION,Dairy,F,102+months,1
Wales,BLUE ALBION X,Dairy,F,30 to 36 months,1
Wales,BLUE ALBION X,Dairy,F,42 to 48 Months,13
Wales,BLUE ALBION X,Dairy,F,48 to 54 months,10
Wales,BLUE ALBION X,Dairy,F,54 to 60 months,3
Wales,BLUE ALBION X,Dairy,F,60 to 66 months,1
Wales,BLUE ALBION X,Dairy,F,66 to 72 months,2
Wales,BLUE ALBION X,Dairy,F,72 to 78 months,2
Wales,BLUE ALBION X,Dairy,F,102+months,3
Wales,BLUE GREY,Non Dairy,F,0 to 6 months,17
Wales,BLUE GREY,Non Dairy,F,6 to 12 months,10
Wales,BLUE GREY,Non Dairy,F,12 to 18 months,7
Wales,BLUE GREY,Non Dairy,F,18 to 24 months,11
Wales,BLUE GREY,Non Dairy,F,24 to 30 months,3
Wales,BLUE GREY,Non Dairy,F,30 to 36 months,1
Wales,BLUE GREY,Non Dairy,F,36 to 42 months,1
Wales,BLUE GREY,Non Dairy,F,42 to 48 Months,7
Wales,BLUE GREY,Non Dairy,F,48 to 54 months,1
Wales,BLUE GREY,Non Dairy,F,54 to 60 months,3
Wales,BLUE GREY,Non Dairy,F,60 to 66 months,12
Wales,BLUE GREY,Non Dairy,F,66 to 72 months,1
Wales,BLUE GREY,Non Dairy,F,78 to 84 months,1
Wales,BLUE GREY,Non Dairy,F,90 to 96 months,2
Wales,BLUE GREY,Non Dairy,F,96 to102 months,2
Wales,BLUE GREY,Non Dairy,F,102+months,5
Wales,BLUE GREY,Non Dairy,M,0 to 6 months,7
Wales,BLUE GREY,Non Dairy,M,6 to 12 months,8
Wales,BLUE GREY,Non Dairy,M,12 to 18 months,3
Wales,BLUE GREY,Non Dairy,M,18 to 24 months,4
Wales,BLUE GREY,Non Dairy,M,30 to 36 months,1
Wales,BLUE GREY X,Non Dairy,F,0 to 6 months,9
Wales,BLUE GREY X,Non Dairy,F,6 to 12 months,9
Wales,BLUE GREY X,Non Dairy,F,12 to 18 months,6
Wales,BLUE GREY X,Non Dairy,F,18 to 24 months,13
Wales,BLUE GREY X,Non Dairy,F,24 to 30 months,13
Wales,BLUE GREY X,Non Dairy,F,30 to 36 months,24
Wales,BLUE GREY X,Non Dairy,F,36 to 42 months,5
Wales,BLUE GREY X,Non Dairy,F,54 to 60 months,1
Wales,BLUE GREY X,Non Dairy,F,102+months,3
Wales,BLUE GREY X,Non Dairy,M,0 to 6 months,8
Wales,BLUE GREY X,Non Dairy,M,6 to 12 months,4
Wales,BLUE GREY X,Non Dairy,M,12 to 18 months,6
Wales,BLUE GREY X,Non Dairy,M,18 to 24 months,7
Wales,BLUE GREY X,Non Dairy,M,24 to 30 months,4
Wales,BLUE GREY X,Non Dairy,M,30 to 36 months,12
Wales,BRAHMAN,Non Dairy,F,12 to 18 months,1
Wales,BRAHMAN,Non Dairy,F,78 to 84 months,1
Wales,BRAHMAN,Non Dairy,M,0 to 6 months,1
Wales,BRAHMAN X,Non Dairy,F,42 to 48 Months,1
Wales,BRAHMAN X,Non Dairy,F,54 to 60 months,2
Wales,BRAHMAN X,Non Dairy,F,102+months,3
Wales,BRAHMAN X,Non Dairy,M,0 to 6 months,2
Wales,BRAHMAN X,Non Dairy,M,12 to 18 months,1
Wales,BRETONNE PIE-NOIRE X,Non Dairy,M,6 to 12 months,1
Wales,BRITISH BLUE,Non Dairy,F,0 to 6 months,461
Wales,BRITISH BLUE,Non Dairy,F,6 to 12 months,628
Wales,BRITISH BLUE,Non Dairy,F,12 to 18 months,444
Wales,BRITISH BLUE,Non Dairy,F,18 to 24 months,485
Wales,BRITISH BLUE,Non Dairy,F,24 to 30 months,317
Wales,BRITISH BLUE,Non Dairy,F,30 to 36 months,258
Wales,BRITISH BLUE,Non Dairy,F,36 to 42 months,134
Wales,BRITISH BLUE,Non Dairy,F,42 to 48 Months,32
Wales,BRITISH BLUE,Non Dairy,F,48 to 54 months,3
Wales,BRITISH BLUE,Non Dairy,F,54 to 60 months,1
Wales,BRITISH BLUE,Non Dairy,F,60 to 66 months,1
Wales,BRITISH BLUE,Non Dairy,F,66 to 72 months,1
Wales,BRITISH BLUE,Non Dairy,F,72 to 78 months,1
Wales,BRITISH BLUE,Non Dairy,F,102+months,1
Wales,BRITISH BLUE,Non Dairy,F,,5
Wales,BRITISH BLUE,Non Dairy,M,0 to 6 months,510
Wales,BRITISH BLUE,Non Dairy,M,6 to 12 months,633
Wales,BRITISH BLUE,Non Dairy,M,12 to 18 months,419
Wales,BRITISH BLUE,Non Dairy,M,18 to 24 months,367
Wales,BRITISH BLUE,Non Dairy,M,24 to 30 months,223
Wales,BRITISH BLUE,Non Dairy,M,30 to 36 months,93
Wales,BRITISH BLUE,Non Dairy,M,36 to 42 months,16
Wales,BRITISH BLUE,Non Dairy,M,42 to 48 Months,20
Wales,BRITISH BLUE,Non Dairy,M,48 to 54 months,4
Wales,BRITISH BLUE,Non Dairy,M,54 to 60 months,1
Wales,BRITISH BLUE,Non Dairy,M,,2
Wales,BRITISH BLUE X,Non Dairy,F,0 to 6 months,"5,218"
Wales,BRITISH BLUE X,Non Dairy,F,6 to 12 months,"6,524"
Wales,BRITISH BLUE X,Non Dairy,F,12 to 18 months,"4,871"
Wales,BRITISH BLUE X,Non Dairy,F,18 to 24 months,"5,127"
Wales,BRITISH BLUE X,Non Dairy,F,24 to 30 months,"2,770"
Wales,BRITISH BLUE X,Non Dairy,F,30 to 36 months,"2,085"
Wales,BRITISH BLUE X,Non Dairy,F,36 to 42 months,"1,144"
Wales,BRITISH BLUE X,Non Dairy,F,42 to 48 Months,178
Wales,BRITISH BLUE X,Non Dairy,F,48 to 54 months,28
Wales,BRITISH BLUE X,Non Dairy,F,54 to 60 months,5
Wales,BRITISH BLUE X,Non Dairy,F,60 to 66 months,1
Wales,BRITISH BLUE X,Non Dairy,F,72 to 78 months,1
Wales,BRITISH BLUE X,Non Dairy,F,84 to 90 months,1
Wales,BRITISH BLUE X,Non Dairy,F,96 to102 months,2
Wales,BRITISH BLUE X,Non Dairy,F,102+months,2
Wales,BRITISH BLUE X,Non Dairy,F,,21
Wales,BRITISH BLUE X,Non Dairy,M,0 to 6 months,"5,228"
Wales,BRITISH BLUE X,Non Dairy,M,6 to 12 months,"6,420"
Wales,BRITISH BLUE X,Non Dairy,M,12 to 18 months,"4,225"
Wales,BRITISH BLUE X,Non Dairy,M,18 to 24 months,"4,031"
Wales,BRITISH BLUE X,Non Dairy,M,24 to 30 months,"1,665"
Wales,BRITISH BLUE X,Non Dairy,M,30 to 36 months,310
Wales,BRITISH BLUE X,Non Dairy,M,36 to 42 months,37
Wales,BRITISH BLUE X,Non Dairy,M,42 to 48 Months,13
Wales,BRITISH BLUE X,Non Dairy,M,60 to 66 months,1
Wales,BRITISH BLUE X,Non Dairy,M,,15
Wales,BRITISH FRIESIAN,Dairy,F,0 to 6 months,"4,985"
Wales,BRITISH FRIESIAN,Dairy,F,6 to 12 months,"6,134"
Wales,BRITISH FRIESIAN,Dairy,F,12 to 18 months,"4,546"
Wales,BRITISH FRIESIAN,Dairy,F,18 to 24 months,"5,642"
Wales,BRITISH FRIESIAN,Dairy,F,24 to 30 months,"4,561"
Wales,BRITISH FRIESIAN,Dairy,F,30 to 36 months,"5,473"
Wales,BRITISH FRIESIAN,Dairy,F,36 to 42 months,"4,499"
Wales,BRITISH FRIESIAN,Dairy,F,42 to 48 Months,"4,785"
Wales,BRITISH FRIESIAN,Dairy,F,48 to 54 months,"3,799"
Wales,BRITISH FRIESIAN,Dairy,F,54 to 60 months,"3,703"
Wales,BRITISH FRIESIAN,Dairy,F,60 to 66 months,"2,865"
Wales,BRITISH FRIESIAN,Dairy,F,66 to 72 months,"2,987"
Wales,BRITISH FRIESIAN,Dairy,F,72 to 78 months,"2,619"
Wales,BRITISH FRIESIAN,Dairy,F,78 to 84 months,"2,517"
Wales,BRITISH FRIESIAN,Dairy,F,84 to 90 months,"2,130"
Wales,BRITISH FRIESIAN,Dairy,F,90 to 96 months,"2,097"
Wales,BRITISH FRIESIAN,Dairy,F,96 to102 months,"2,007"
Wales,BRITISH FRIESIAN,Dairy,F,102+months,"9,207"
Wales,BRITISH FRIESIAN,Dairy,F,,28
Wales,BRITISH FRIESIAN,Dairy,M,0 to 6 months,"3,879"
Wales,BRITISH FRIESIAN,Dairy,M,6 to 12 months,"3,991"
Wales,BRITISH FRIESIAN,Dairy,M,12 to 18 months,"2,858"
Wales,BRITISH FRIESIAN,Dairy,M,18 to 24 months,"2,328"
Wales,BRITISH FRIESIAN,Dairy,M,24 to 30 months,"1,344"
Wales,BRITISH FRIESIAN,Dairy,M,30 to 36 months,435
Wales,BRITISH FRIESIAN,Dairy,M,36 to 42 months,104
Wales,BRITISH FRIESIAN,Dairy,M,42 to 48 Months,74
Wales,BRITISH FRIESIAN,Dairy,M,48 to 54 months,49
Wales,BRITISH FRIESIAN,Dairy,M,54 to 60 months,29
Wales,BRITISH FRIESIAN,Dairy,M,60 to 66 months,14
Wales,BRITISH FRIESIAN,Dairy,M,66 to 72 months,16
Wales,BRITISH FRIESIAN,Dairy,M,72 to 78 months,10
Wales,BRITISH FRIESIAN,Dairy,M,78 to 84 months,7
Wales,BRITISH FRIESIAN,Dairy,M,84 to 90 months,5
Wales,BRITISH FRIESIAN,Dairy,M,90 to 96 months,4
Wales,BRITISH FRIESIAN,Dairy,M,96 to102 months,9
Wales,BRITISH FRIESIAN,Dairy,M,102+months,22
Wales,BRITISH FRIESIAN,Dairy,M,,4
Wales,BRITISH FRIESIAN X,Dairy,F,0 to 6 months,"1,276"
Wales,BRITISH FRIESIAN X,Dairy,F,6 to 12 months,"2,960"
Wales,BRITISH FRIESIAN X,Dairy,F,12 to 18 months,908
Wales,BRITISH FRIESIAN X,Dairy,F,18 to 24 months,"2,570"
Wales,BRITISH FRIESIAN X,Dairy,F,24 to 30 months,968
Wales,BRITISH FRIESIAN X,Dairy,F,30 to 36 months,"1,666"
Wales,BRITISH FRIESIAN X,Dairy,F,36 to 42 months,727
Wales,BRITISH FRIESIAN X,Dairy,F,42 to 48 Months,"1,621"
Wales,BRITISH FRIESIAN X,Dairy,F,48 to 54 months,545
Wales,BRITISH FRIESIAN X,Dairy,F,54 to 60 months,983
Wales,BRITISH FRIESIAN X,Dairy,F,60 to 66 months,409
Wales,BRITISH FRIESIAN X,Dairy,F,66 to 72 months,676
Wales,BRITISH FRIESIAN X,Dairy,F,72 to 78 months,346
Wales,BRITISH FRIESIAN X,Dairy,F,78 to 84 months,490
Wales,BRITISH FRIESIAN X,Dairy,F,84 to 90 months,197
Wales,BRITISH FRIESIAN X,Dairy,F,90 to 96 months,333
Wales,BRITISH FRIESIAN X,Dairy,F,96 to102 months,184
Wales,BRITISH FRIESIAN X,Dairy,F,102+months,872
Wales,BRITISH FRIESIAN X,Dairy,F,,2
Wales,BRITISH FRIESIAN X,Dairy,M,0 to 6 months,"1,051"
Wales,BRITISH FRIESIAN X,Dairy,M,6 to 12 months,"1,884"
Wales,BRITISH FRIESIAN X,Dairy,M,12 to 18 months,558
Wales,BRITISH FRIESIAN X,Dairy,M,18 to 24 months,824
Wales,BRITISH FRIESIAN X,Dairy,M,24 to 30 months,243
Wales,BRITISH FRIESIAN X,Dairy,M,30 to 36 months,98
Wales,BRITISH FRIESIAN X,Dairy,M,36 to 42 months,15
Wales,BRITISH FRIESIAN X,Dairy,M,42 to 48 Months,7
Wales,BRITISH FRIESIAN X,Dairy,M,48 to 54 months,4
Wales,BRITISH FRIESIAN X,Dairy,M,54 to 60 months,2
Wales,BRITISH FRIESIAN X,Dairy,M,60 to 66 months,1
Wales,BRITISH FRIESIAN X,Dairy,M,66 to 72 months,6
Wales,BRITISH FRIESIAN X,Dairy,M,78 to 84 months,1
Wales,BRITISH FRIESIAN X,Dairy,M,84 to 90 months,2
Wales,BRITISH FRIESIAN X,Dairy,M,90 to 96 months,1
Wales,BRITISH FRIESIAN X,Dairy,M,96 to102 months,2
